web-scraper-order,web-scraper-start-url,name,price
"1668801997-337","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Initial Hair Brush and Mirror Gift Set","$7.00"
"1668801997-338","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS The Edge Flutter Faux Eyelashes","$2.00"
"1668801997-339","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Flutter Faux Eyelash Set","$2.00"
"1668801997-340","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Lift Me Up 20ml Fragrance Spray","$3.00"
"1668801997-341","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS You Got This 150ml Fragrance Spray","$4.00"
"1668801997-342","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Lift Me Up 20ml Fragrance Spray","$3.00"
"1668801997-343","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Eau de Parfum","$3.00"
"1668801997-344","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Eau de Parfum","$3.00"
"1668801997-345","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Disney Winnie the Pooh Makeup Bag","$7.00"
"1668801997-346","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Polka Dot Shower Cap","$3.50"
"1668801997-347","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Disney Winnie the Pooh Washbag","$8.00"
"1668801997-348","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Disney Minnie Mouse Canvas Makeup Bag","$7.00"
"1668801997-349","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Disney Minnie Mouse Shower Cap","$3.50"
"1668801997-350","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","2-Pack PS Gua Sha Facial Tool Set","$7.00"
"1668801997-351","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Clear + Cool Blemish Gel","$1.50"
"1668801997-352","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Turban Wrap Hair Towel","$6.00"
"1668801997-353","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Makeup Brush Holder","$6.00"
"1668801997-354","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Rose Quartz Gua Sha","$5.50"
"1668801997-355","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Rose Quartz Facial Roller","$7.00"
"1668801997-356","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Contour Set","$8.00"
"1668801997-357","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Hair Comb & Scrunchie Set","$7.00"
"1668801997-358","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Microfiber Hair Turban Towel","$3.00"
"1668801997-359","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS No Mark Hair Clips","$3.50"
"1668801997-360","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Zebra Striped Terry Shower Cap","$3.00"
"1668801997-361","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Body Bronzing Brush","$7.00"
"1668801997-362","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Printed Bow Headband","$3.50"
"1668801997-363","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Gel Eye Mask","$3.50"
"1668801997-364","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Makeup Brush Set","$9.00"
"1668801997-365","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Hanging Striped Shower Sponge","$2.00"
"1668801997-366","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS No Mark Hair Clips","$3.50"
"1668801997-367","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Gel Eye Mask","$3.50"
"1668801997-368","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Body Sponge","$2.00"
"1668801997-369","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Swirl Lollipop Body Sponge","$2.50"
"1668801997-370","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Patterned Shower Cap","$3.00"
"1668801997-371","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","5-Pack PS Double Sided Wash Cloths","$4.50"
"1668801997-372","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Eyelash Curler","$2.50"
"1668801997-373","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Paradiso Miniatures Beauty Set","$8.00"
"1668801997-374","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Striped Bow Headband","$2.50"
"1668801997-375","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Skin Salicylic Body Spray","$4.50"
"1668801997-376","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Glycolic Body Peel","$5.00"
"1668801997-377","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Conditioning Hair Mask Tube","$2.00"
"1668801997-378","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Quilted Makeup Bag","$7.00"
"1668801997-379","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Conditioning Hair Mask Tube","$2.00"
"1668801997-380","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Wooden Wellness Bath Time Set","$10.00"
"1668801997-381","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Pro Bronzer","$5.50"
"1668801997-382","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","100-Pack Coffin Shaped Faux Nails","$4.00"
"1668801997-383","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Yellow Pastel Disney Lilo And Stitch Bath Fizzer","$4.00"
"1668801997-384","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","36-Pack French Round Faux Nails","$2.00"
"1668801997-385","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Pro-Style Hair Towel","$6.00"
"1668801997-386","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Metallic Hair Extension Detangler","$4.00"
"1668801997-387","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","Soft Bow Headband","$2.50"
"1668801997-388","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","PS Cleansing Facial Brush","$4.50"
"1668801997-389","https://www.primark.com/en-us/all-products/cosmetics/c/beauty","100-Pack Squareletto Faux Nails","$4.00"
